Runways.461,50517.4*A,08/26,58.73611111125799,-157.03472222185445,58.73592222233891,-157.02446666649874
Runways.462,50517.4*A,08W/26W
Runways.463,50517.4*A,14/32,58.73561388884376,-157.02204999985682,58.73083611127802,-157.0190583332796
Runways.464,50517.5*A,16/34
Runways.465,50519.5*C,N/S
Runways.466,50519.8*A,01/19
Runways.467,50519.81*A,04/22
Runways.468,50519.81*A,14/32
Runways.469,50519.9*A,08/26
Runways.470,50520.01*A,16/34,60.69476011121273,-161.97917777746017,60.68590108334085,-161.97780024959954
Runways.471,50520.18*A,02/20,60.69938611089633,-161.7825886110523,60.70643833323883,-161.77402500019485
Runways.472,50520.18*A,09W/27W
Runways.473,50523.35*A,08/26,56.008112499952524,-161.17009194479803,56.00695944449017,-161.1506424999203
Runways.474,50524.*A,04L/22R,64.54560833348081,-149.08706388911028,64.55209722215591,-149.06202777746316
Runways.475,50524.*A,04R/22L,64.5455249998689,-149.08368611135256,64.54908055548947,-149.06996944422522
Runways.476,50524.*A,04W/22W,64.54264722214701,-149.08073055525315,64.54815555551951,-149.06176944444533
Runways.477,50528.7*A,14/32,59.45553152769939,-157.37718988882213,59.44754352782705,-157.3691402499528
Runways.478,50529.*A,15/33,60.94177088894969,-164.64423572181366,60.93649958340372,-164.63824091627473
Runways.479,50529.01*C,E/W
Runways.480,50529.7*A,07/25
Runways.481,50529.7*A,16/34
Runways.482,50529.75*A,03/21,60.46583055558774,-164.70976388896585,60.47251388873474,-164.69831111110176
Runways.483,50529.78*H,H1
Runways.484,50529.78*H,H2
Runways.485,50529.78*H,H3
Runways.486,50529.81*A,18/36
Runways.487,50529.9*A,04/22,63.0160916944342,-154.36925125009964,63.02102680559819,-154.3476219443703
Runways.488,50530.*A,08/26,52.94159561096185,-168.85699983309485,52.94152736120622,-168.84107847208816
Runways.489,50533.*A,10/28
Runways.490,50536.1*A,01/19,67.55612450007918,-162.98578658335288,67.56623372233227,-162.9750583614441
Runways.491,50538.*A,03/21,64.50948499999933,-165.39448022261806,64.51335955558032,-165.38598022236422
Runways.492,50540.*A,03/21,64.50723441666338,-165.45180741711496,64.51984166674883,-165.42574444485982
Runways.493,50540.*A,10/28,64.51430819437395,-165.46804425027975,64.50876283314989,-165.43221047246084
Runways.494,50540.1*A,02/20,59.97719722202414,-154.8438438890303,59.98326305575495,-154.83450583337992
Runways.495,50541.*A,06/24,66.81610483328379,-161.03564222181294,66.81894700009705,-161.0088501948395
Runways.496,50543.7*A,08/26
Runways.497,50543.71*A,15/33
Runways.498,50543.72*A,06/24
Runways.499,50543.74*A,15/33
Runways.500,50543.75*A,07/25
Runways.501,50543.76*A,15/33
Runways.502,50543.77*A,06/24
Runways.503,50544.*A,05/23,62.95949750016472,-141.9429457501145,62.962849361109576,-141.913210194585
Runways.504,50544.4*C,NW/SE
Runways.505,50548.*A,01/19
Runways.506,50548.8*A,05/23,70.20765586115195,-151.02382663895415,70.21201099990972,-150.9891321944101
Runways.507,50548.81*H,H1
Runways.508,50548.82*A,04/22
Runways.509,50548.83*H,H1
Runways.510,50550.*A,02/20,64.72524791668987,-158.08279502805033,64.73339427786567,-158.06562841700688
Runways.511,50552.1*A,18/36,60.9091966664496,-162.43874080578018,60.90282602756805,-162.4424403331232
Runways.512,50552.1*A,NE/SW
Runways.513,50555.*A,05/23
Runways.514,50558.1*A,03/21,57.21549999980415,-153.27445833349955,57.221111110919665,-153.26520555581743
Runways.515,50559.*C,ALL/WAY
Runways.516,50575.*A,11/29,63.149013889000166,-156.5366166663505,63.144361111034875,-156.5253888886173
Runways.517,50580.1*A,08/26,57.94302777775365,-152.4733250003835,57.94136388866514,-152.45663333312237
Runways.518,50584.*A,09/27,61.59498888895068,-149.1006444444041,61.591072222434306,-149.0815750003663
Runways.519,50584.*A,16/34,61.603988888775135,-149.0874972220303,61.58755277792551,-149.08739444488032
Runways.520,50584.*A,16S/34S,61.59811111112799,-149.08804444426036,61.593841666772505,-149.08800833288421
Runways.521,50584.1*A,06/24
Runways.522,50584.11*A,07/25
Runways.523,50584.13*A,16/34
Runways.524,50584.14*A,01/19
Runways.525,50584.15*A,NE/SW
Runways.526,50584.16*A,09/27
Runways.527,50584.17*A,06/24
Runways.528,50584.2*A,16/34
Runways.529,50584.21*A,06/24
Runways.530,50584.21*A,18/36
Runways.531,50584.21*A,E/W
Runways.532,50584.22*A,03/21
Runways.533,50584.23*A,02/20
Runways.534,50584.24*A,02/20
Runways.535,50584.4*A,18/36
Runways.536,50584.41*C,01W/19W
Runways.537,50584.42*C,01W/19W
Runways.538,50584.42*C,02/20
Runways.539,50584.43*A,15/33
Runways.540,50584.44*A,08/26
Runways.541,50584.45*A,17/35
Runways.542,50585.*A,07/25
Runways.543,50585.11*C,06W/24W
Runways.544,50585.12*C,ALL/WAY
Runways.545,50585.13*A,05/23
Runways.546,50585.14*A,07/25,61.530350000059514,-149.02281111137088,61.53028055542011,-149.01246111073948
Runways.547,50585.15*A,06/24
Runways.548,50585.17*A,03/21
Runways.549,50585.19*H,H1
Runways.550,50587.*A,13/31
Runways.551,50587.7*A,09/27,59.79840338884435,-154.1376001114155,59.79550669452681,-154.12234874988033
Runways.552,50588.1*C,NW/SE
Runways.553,50588.3*C,N/S
Runways.554,50588.61*A,02/20,55.903033333234404,-159.16546666660298,55.910413888962964,-159.15619166639732
Runways.555,50590.*C,NE/SW
Runways.556,50590.2*A,05/23,56.79858358337965,-132.9613032778475,56.804359583346994,-132.93115908318683
Runways.557,50593.*A,07/25,57.58038055558314,-157.5803138892902,57.58038055558314,-157.56360000040388
Runways.558,50594.51*A,12/30
Runways.559,50594.7*A,07/25,61.93462980561289,-162.90693019407686,61.93446013874781,-162.8921932500942
Runways.560,50598.*A,14/32,59.01981538867036,-161.82898419428028,59.01163994445735,-161.82154813888604
Runways.561,50598.1*A,16/34
Runways.562,50599.*C,N/S
Runways.563,50601.*A,01/19,68.34370427778627,-166.804883083619,68.3537975277335,-166.79368444453868
Runways.564,50601.3*A,05/23,69.73063888899614,-163.02185833297537,69.73511388880627,-162.98882222246326
Runways.565,50601.51*A,06/24
Runways.566,50601.52*A,09/27
Runways.567,50601.58*A,16/34
Runways.568,50609.31*A,01/19,58.904091666499525,-157.71649166635308,58.90765555558653,-157.7128805556919
Runways.569,50609.31*A,10/28,58.90802222202559,-157.71316388882408,58.906019444423826,-157.70377500020675
Runways.570,50610.*C,N/S
Runways.571,50610.4*C,NW/SE
Runways.572,50610.8*A,05/23
Runways.573,50610.82*A,05/23
Runways.574,50612.3*C,E/W
Runways.575,50612.6*A,16/34,65.25960277793561,-166.85761666655375,65.24730833320224,-166.85763888907724
Runways.576,50614.*A,12/30,59.35067777795917,-151.8333777773739,59.346272222138886,-151.82726666695513
Runways.577,50615.*A,05/23,56.95688333343299,-158.63423611139123,56.961483333140805,-158.61064166641773
Runways.578,50615.*A,13/31,56.96361388878329,-158.65240555580377,56.95438333339964,-158.64162777743405
Runways.579,50615.2*A,07/25,57.88435277800759,-152.853125000354,57.88549722209339,-152.8420194447034
Runways.580,50616.*C,NW/SE
Runways.581,50619.*C,NE/SW
Runways.582,50619.5*C,E/W
Runways.583,50620.2*A,01/19,66.80830236118324,-150.65281572248583,66.81977813872435,-150.6343994443894
Runways.584,50620.31*H,H1
Runways.585,50620.5*A,01/19
Runways.586,50622.5*A,16/34
Runways.587,50623.*A,12/30
Runways.588,50623.4*A,12/30,59.75889905572699,-161.85315911082745,59.751287750190556,-161.83757375027977
Runways.589,50642.1*A,11/29
Runways.590,50645.*A,11/29,65.5115013888978,-150.14851122198954,65.50429330538346,-150.13315452759744
Runways.591,50648.*A,10/28,61.79144419435959,-157.36221533326028,61.7846865833776,-157.33830758376342
Runways.592,50651.*A,03/21,68.02559999991021,-162.91431388846985,68.03860277769118,-162.88404999958576
Runways.593,50670.*A,03/21,64.72376194441063,-155.47978969416758,64.73067099997172,-155.45995808351012
Runways.594,50672.*A,17/35,61.779793999825955,-161.3180486663266,61.76997719423305,-161.32075491657844
Runways.595,50672.*A,18W/36W
Runways.596,50672.01*A,09/27
Runways.597,50680.*C,NW/SE
Runways.598,50680.4*A,11/29,56.58058124990728,-169.6746125552822,56.574120583290316,-169.65285608314295
Runways.599,50680.8*A,06/24,62.053213055762974,-163.31089333368115,62.054122500174635,-163.3022502219211
Runways.600,50680.8*A,17/35,62.07085011124547,-163.29989347201024,62.05443399983672,-163.30138247181452
Runways.601,50681.11*A,02/20,63.4854553888818,-162.1170249162734,63.494641138873995,-162.10372988869602
Runways.602,50682.*A,18/36,57.17506233344236,-170.2198102225327,57.15752388871977,-170.22529713857628
Runways.603,50683.*A,15/33
Runways.604,50684.4*A,13/31,55.3197863612315,-160.527943250166,55.307604305621794,-160.51490547223824
Runways.605,50684.8*C,N/S
Runways.606,50687.*A,05/23,63.683222222299754,-170.50485277773916,63.68930833345107,-170.48146944404394
Runways.607,50690.*A,04W/22W
Runways.608,50690.*A,10/28,61.84617372220962,-165.58172069462768,61.84290941661373,-165.5657856388045
Runways.609,50692.*A,04/22,66.59729930555321,-159.99221455544222,66.60220397231399,-159.975666944715
Runways.610,50692.*A,09/27,66.60158674996083,-159.99658388911897,66.59954658338893,-159.97903513924524
Runways.611,50692.1*A,02/20
Runways.612,50693.*A,16/34,59.446422222047055,-151.7046861107312,59.44138611104436,-151.70539444401084
Runways.613,50693.1*C,E/W
Runways.614,50696.*A,13/31,60.13501666684684,-149.4218611113614,60.12468888909206,-149.40809722249452
Runways.615,50696.*A,16/34,60.13366666668326,-149.42085277760782,60.127413888813855,-149.42010555536123
Runways.616,50696.01*H,H1
Runways.617,50696.7*A,16/34,62.696958194394824,-159.56927025014141,62.687660472221104,-159.56916244422248
Runways.618,50696.7*A,18W/36W
Runways.619,50697.*A,14/32,64.37615386094205,-161.228764361043,64.36603386125812,-161.2191806386203
Runways.620,50698.*A,05/23,61.81018888904455,-147.51519444420825,61.81237222223089,-147.50290833339105
Runways.621,50698.71*A,01/19,62.51673163907356,-164.8516485004337,62.52409974991851,-164.84363755559696
Runways.622,50698.71*A,09W/27W
Runways.623,50698.71*A,18W/36W
Runways.624,50699.*A,10/28,52.71643333321998,174.09212499982993,52.70808888900316,174.13509444449693
Runways.625,50699.5*A,08/26
Runways.626,50701.01*A,05/23,66.2465385278853,-166.10453566696776,66.25262777787476,-166.07421136099092
Runways.627,50702.1*A,09/27,66.89052158339797,-157.17485080570657,66.88562911126868,-157.14996322240688
Runways.628,50703.*A,11/29,57.05386563870436,-135.37373377754062,57.03980308314572,-135.3484036113684
Runways.629,50703.01*C,15W/33W
Runways.630,50703.2*C,NW/SE
Runways.631,50704.*A,02/20
Runways.632,50708.*A,10/28,61.968183333253194,-151.20423333374666,61.96404166668188,-151.18654722248286
Runways.633,50708.02*A,18/36
Runways.634,50708.03*A,15/33
Runways.635,50709.*A,05/23
Runways.636,50711.*A,14/32,61.70462811105803,-157.16795891647376,61.696390944310735,-157.16373886123768
Runways.637,50711.6*A,04W/22W
Runways.638,50711.6*A,15/33
Runways.639,50713.1*A,07/25
Runways.640,50713.11*A,01/19
Runways.641,50713.11*A,16/34
Runways.642,50713.13*A,03/21
Runways.643,50713.14*A,18/36
Runways.644,50713.19*H,H1
Runways.645,50713.2*A,07/25,60.4749616111648,-151.0520898054273,60.474954860977576,-151.02437747241166
Runways.646,50713.2*A,07S/25S,60.47556963887834,-151.04904677767374,60.4755608334309,-151.0362336109063
Runways.647,50713.21*C,N/S
Runways.648,50713.22*A,08/26
Runways.649,50713.23*A,03/21
Runways.650,50714.2*A,01/19
Runways.651,50714.45*A,04/22,58.70263752784219,-157.0085882782003,58.705644666777715,-156.99818502813378
Runways.652,50714.45*A,12/30,58.70409372226413,-157.00776486085132,58.69725286116715,-156.99632666623756
Runways.653,50714.6*A,16/34,61.103002777793044,-155.5747861114584,61.09143333344834,-155.5747805553784
Runways.654,50717.1*C,ALL/WAY
Runways.655,50719.*C,N/S
Runways.656,50719.4*A,05/23,63.51419025018184,-162.28628111090504,63.5177480835251,-162.26973363851837
Runways.657,50720.*A,07/25
Runways.658,50720.01*A,06/24
Runways.659,50720.04*A,02/20
Runways.660,50720.05*A,08/26
Runways.661,50720.06*A,17/35
Runways.662,50720.07*A,06/24
Runways.663,50720.2*A,02/20
Runways.664,50721.*A,05/23,66.0153794445729,-149.06705874999105,66.01895936112149,-149.04167338863283
Runways.665,50722.01*A,18/36,61.793074416774964,-156.5859046388421,61.78640530569255,-156.5911336108384
Runways.666,50725.*A,03/21,63.32818055555383,-149.1385388892128,63.333899722299684,-149.11913333332495
Runways.667,50729.*A,16/34
Runways.668,50730.01*A,06/24
Runways.669,50730.02*A,06/24
Runways.670,50730.03*A,06/24
Runways.671,50735.*A,04/22,62.990305555626044,-156.03777777745256,62.99555555539691,-156.02166666710508
Runways.672,50736.*A,17/35,62.90012944436359,-155.9775555553401,62.88969249997819,-155.97846805592087
Runways.673,50736.4*C,NE/SW
Runways.674,50736.7*C,NE/SW
Runways.675,50738.*A,18/36,62.324775000108765,-150.08900833302738,62.316249999978574,-150.09836388875777
Runways.676,50738.*A,H1
Runways.677,50738.01*A,06/24
Runways.678,50738.02*A,15/33
Runways.679,50738.03*A,18/36
Runways.680,50738.04*A,16/34
Runways.681,50738.06*A,16/34
Runways.682,50738.07*C,04W/22W
Runways.683,50738.07*C,14W/32W
Runways.684,50738.08*A,02/20
Runways.685,50738.09*A,16/34
Runways.686,50738.1*A,06/24
Runways.687,50738.20*A,13/31
Runways.688,50738.3*A,02/20
Runways.689,50739.*A,16/34
Runways.690,50742.*A,06/24
Runways.691,50742.*A,12/30
Runways.692,50746.*A,07/25,65.17432677774067,-152.12241727774094,65.17446866667365,-152.09380536101992
Runways.693,50746.01*A,10/28
Runways.694,50749.1*A,13/31,60.87679852767244,-146.69623261146594,60.86795866686196,-146.68611008312908
Runways.695,50749.1*A,13W/31W
Runways.696,50750.*A,06/24
Runways.697,50752.*A,16/34
Runways.698,50753.*A,14/32
Runways.699,50754.*A,13/31
Runways.700,50754.1*C,NE/SW
Runways.701,50755.*A,02/20,63.37739722219328,-153.28879722230178,63.380572222265634,-153.27963333291697
Runways.702,50756.1*A,07/25,65.2403114165787,-166.34911169409457,65.24045044427785,-166.32966394433782
Runways.703,50757.8*C,E/W
Runways.704,50757.8*C,H1
Runways.705,50759.01*A,08/26,63.125592916688646,-142.52830683320647,63.12378819441062,-142.50877658307232
Runways.706,50759.3*A,05/23
Runways.707,50759.36*C,NW/SE
Runways.708,50759.45*C,NE/SW
Runways.709,50760.*A,16/34,65.57042249993607,-167.92392469450218,65.55762583333144,-167.92106916670795
Runways.710,50764.4*A,03/21,59.04864166676083,-160.40618333370028,59.05746944425594,-160.39029722258533
Runways.711,50764.4*A,10/28,59.056677777913514,-160.39345000021214,59.055686111135834,-160.3886027780756
Runways.712,50764.71*A,10/28
Runways.713,50764.711*A,07/25
Runways.714,50764.72*A,07/25,63.330059444367514,-142.9612197225539,63.32896916665256,-142.946148333096
Runways.715,50764.75*C,NE/SW
Runways.716,50766.4*A,16/34,60.54573138879667,-165.08766713933306,60.53694133315887,-165.08670022240565
Runways.717,50767.3*C,NW/SE
Runways.718,50769.2*A,07/25
Runways.719,50769.3*A,17/35
Runways.720,50769.8*A,01/19
Runways.721,50769.81*A,14/32
Runways.722,50769.9*H,H1
Runways.723,50769.9*H,H2
Runways.724,50771.*A,15/33,61.09197499994529,-160.92651666694888,61.08348055546615,-160.92019722194436
Runways.725,50772.4*C,NE/SW
Runways.726,50772.4*C,NW/SE
Runways.727,50772.6*A,02/20
Runways.728,50773.*A,08/26,60.57600000000418,-165.27650500007246,60.57509388907059,-165.26679166692395
Runways.729,50773.5*C,N/S
Runways.730,50773.5*C,NE/SW
Runways.731,50776.*A,18/36,59.07847777796101,-160.27289722185887,59.070572222243406,-160.27718333291273
Runways.732,50788.*A,18/36
Runways.733,50788.1*A,06/24
Runways.734,50788.11*H,H1
Runways.735,50790.1*A,06/24
Runways.736,50795.*A,06/24,69.37015469453571,-152.15644252770394,69.37207063892012,-152.11352280568627
Runways.737,50799.*A,08/26,63.88344711098165,-160.79902072262803,63.88269988898359,-160.7873568056379
Runways.738,50799.*A,15/33,63.898007083229736,-160.8060238331745,63.8824890556764,-160.79601955546838
Runways.739,50801.*A,13/31,53.90333888886589,-166.55232222208747,53.894536111134165,-166.5377166665966
Runways.740,50822.*A,06/24,65.99172499999992,-153.717613889175,65.99378888891799,-153.68991666672073
Runways.741,50825.1*A,06/24,61.13286747219404,-146.26293477784958,61.13556291658204,-146.2265889163013
Runways.742,50825.11*H,H1
Runways.743,50825.12*C,E/W
Runways.744,50825.12*C,N/S
Runways.745,50825.13*H,H1
Runways.746,50828.*A,04/22,67.00612499995573,-146.37872500028183,67.01122222205791,-146.35398611151786
Runways.747,50829.7*A,11/29
Runways.748,50855.1*A,03/21
Runways.749,50855.2*A,05/23,70.63564733346665,-160.01184252790628,70.64035058342023,-159.97766327795745
Runways.750,50860.*A,18/36,65.62795788879255,-168.09301072216783,65.6171705276739,-168.09690936109357
Runways.751,50870.*A,02/20
Runways.752,50870.11*A,18/36
Runways.753,50870.12*A,07/25
Runways.754,50870.13*A,06/24
Runways.755,50870.15*A,03/21
Runways.756,50870.16*A,03/21
Runways.757,50870.17*A,06/24
Runways.758,50870.18*C,N/S
Runways.759,50870.19*A,11/29
Runways.760,50870.2*C,NE/SW
Runways.761,50870.21*A,02/20
Runways.762,50870.22*A,15/33
Runways.763,50870.23*A,06/24
Runways.764,50870.24*A,06W/24W
Runways.765,50870.24*A,08/26
Runways.766,50870.25*A,03/21
Runways.767,50870.26*A,04/22
Runways.768,50870.27*A,16/34
Runways.769,50870.28*A,05/23
Runways.770,50870.29*A,07/25
Runways.771,50870.3*A,04/22,61.568846833531694,-149.54912288914218,61.57447208353004,-149.53147852797952
Runways.772,50870.3*A,04S/22S,61.571416666764016,-149.54195833337286,61.573986110915634,-149.53389722211907
Runways.773,50870.31*A,07/25
Runways.774,50870.33*A,04/22
Runways.775,50870.34*A,07/25
Runways.776,50870.35*C,06/24
Runways.777,50870.36*A,18/36
Runways.778,50870.37*A,11/29
Runways.779,50870.38*A,07/25
Runways.780,50870.39*A,14/32
Runways.781,50870.4*A,04/22
Runways.782,50870.41*A,18/36
Runways.783,50870.42*A,06/24
Runways.784,50870.43*C,NE/SW
Runways.785,50870.43*C,NW/SE
Runways.786,50870.44*C,09/27
Runways.787,50870.45*A,18/36
Runways.788,50870.47*C,N/S
Runways.789,50870.48*A,06/24
Runways.790,50870.49*A,04/22
Runways.791,50870.5*C,03W/21W
Runways.792,50870.51*A,09W/27W
Runways.793,50870.51*A,18/36
Runways.794,50870.52*A,09/27
Runways.795,50870.52*A,17W/35W
Runways.796,50870.52*A,18/36
Runways.797,50870.53*A,06/24
Runways.798,50870.54*A,06/24
Runways.799,50870.55*C,08W/26W
Runways.800,50870.56*A,05/23
Runways.801,50870.57*A,15/33
Runways.802,50870.58*C,09W/27W,61.57360394440332,-149.48964013861203,61.57643336128842,-149.4615671391963
Runways.803,50870.59*A,05/23
Runways.804,50870.6*C,ALL/WAY
Runways.805,50870.62*C,NE/SW
Runways.806,50870.63*A,E/W
Runways.807,50870.64*C,E/W
Runways.808,50870.66*A,01/19
Runways.809,50870.67*C,18/36
Runways.810,50870.68*A,09/27
Runways.811,50870.69*A,E/W
Runways.812,50870.7*A,11/29
Runways.813,50870.71*C,12W/30W
Runways.814,50870.72*A,02/20
Runways.815,50870.73*A,07/25
Runways.816,50870.74*H,H1
Runways.817,50870.75*C,06W/24W
Runways.818,50870.76*C,07W/25W
Runways.819,50870.79*H,H1
Runways.820,50872.*C,NW/SE
Runways.821,50873.3*C,E/W
Runways.822,50874.*A,15/33,64.6931315831616,-163.4153587773975,64.68523925000868,-163.4101501387677
Runways.823,50875.*A,04/22
Runways.824,50877.*A,16/34
Runways.825,50877.01*C,13W/31W,61.747950805699894,-150.06389655538555,61.73894658313414,-150.0554805835434
